2017-09-12 06:05:33	harvard.edu	u1
2017-09-12 06:05:38	google.com	u1
2017-09-12 06:10:32	google.com	u2
2017-09-12 06:12:51	yahoo.com	u4
2017-09-12 06:14:21	harvard.edu	u2
2017-09-12 06:29:36	yahoo.com	u2
2017-09-12 06:33:26	google.com	u2
2017-09-12 06:35:15	harvard.edu	u4
2017-09-12 06:38:05	yahoo.com	u3
2017-09-12 06:38:41	yahoo.com	u1
2017-09-12 06:42:02	yahoo.com	u3
2017-09-12 06:46:09	harvard.edu	u4
2017-09-12 06:55:25	google.com	u4
2017-09-12 06:57:57	google.com	u2
2017-09-12 07:01:33	google.com	u1
2017-09-12 07:05:40	harvard.edu	u2
2017-09-12 07:09:35	harvard.edu	u4
2017-09-12 07:11:33	google.com	u3
2017-09-12 07:28:31	yahoo.com	u4
2017-09-12 07:28:57	yahoo.com	u2
2017-09-12 07:32:33	google.com	u1
2017-09-12 07:40:46	yahoo.com	u3
2017-09-12 07:46:07	harvard.edu	u2
2017-09-12 07:50:50	yahoo.com	u1
2017-09-12 08:06:57	google.com	u2
2017-09-12 08:08:37	harvard.edu	u3
2017-09-12 08:21:25	harvard.edu	u4
2017-09-12 08:21:33	yahoo.com	u3
2017-09-12 08:26:15	google.com	u2
2017-09-12 08:31:57	harvard.edu	u3
2017-09-12 08:33:35	harvard.edu	u1
2017-09-12 08:38:12	yahoo.com	u1
2017-09-12 08:52:51	google.com	u1
2017-09-12 08:56:59	yahoo.com	u4
2017-09-12 08:58:45	harvard.edu	u3
2017-09-12 09:03:38	yahoo.com	u4
2017-09-12 09:08:18	google.com	u3
2017-09-12 09:27:49	yahoo.com	u1
2017-09-12 09:31:21	yahoo.com	u1
2017-09-12 09:35:03	yahoo.com	u2
2017-09-12 09:37:31	yahoo.com	u3
2017-09-12 09:46:20	yahoo.com	u3
2017-09-12 09:46:30	harvard.edu	u4
2017-09-12 09:48:32	harvard.edu	u3
2017-09-12 09:52:55	harvard.edu	u3
2017-09-12 09:57:55	yahoo.com	u4
2017-09-12 09:59:36	google.com	u1
2017-09-12 09:59:52	yahoo.com	u4
