2017-09-12 00:01:46	google.com	u3
2017-09-12 00:10:37	google.com	u1
2017-09-12 00:13:33	google.com	u2
2017-09-12 00:17:26	harvard.edu	u3
2017-09-12 00:18:33	yahoo.com	u2
2017-09-12 00:20:05	yahoo.com	u3
2017-09-12 00:27:07	yahoo.com	u1
2017-09-12 00:27:29	google.com	u1
2017-09-12 00:30:44	yahoo.com	u1
2017-09-12 00:40:12	yahoo.com	u4
2017-09-12 00:45:37	harvard.edu	u2
2017-09-12 00:47:02	harvard.edu	u4
2017-09-12 00:52:43	harvard.edu	u4
2017-09-12 00:53:17	google.com	u4
2017-09-12 00:55:22	google.com	u4
2017-09-12 00:56:56	google.com	u2
2017-09-12 01:04:12	harvard.edu	u1
2017-09-12 01:09:18	yahoo.com	u3
2017-09-12 01:31:13	harvard.edu	u2
2017-09-12 01:32:48	yahoo.com	u2
2017-09-12 01:36:11	yahoo.com	u2
2017-09-12 01:51:28	yahoo.com	u3
2017-09-12 01:52:46	yahoo.com	u4
2017-09-12 01:53:13	harvard.edu	u2
2017-09-12 01:57:39	google.com	u1
2017-09-12 02:01:02	google.com	u3
2017-09-12 02:05:43	yahoo.com	u4
2017-09-12 02:10:23	harvard.edu	u3
2017-09-12 02:12:23	harvard.edu	u3
2017-09-12 02:19:54	harvard.edu	u1
2017-09-12 02:25:53	google.com	u4
2017-09-12 02:37:23	yahoo.com	u2
2017-09-12 02:39:24	harvard.edu	u1
2017-09-12 02:49:56	google.com	u2
2017-09-12 02:51:08	google.com	u3
2017-09-12 02:51:30	harvard.edu	u1
2017-09-12 02:51:34	yahoo.com	u4
2017-09-12 02:56:06	yahoo.com	u3
2017-09-12 03:00:58	harvard.edu	u1
2017-09-12 03:07:55	harvard.edu	u3
2017-09-12 03:14:33	yahoo.com	u4
2017-09-12 03:17:13	yahoo.com	u1
2017-09-12 03:17:48	google.com	u3
2017-09-12 03:19:36	google.com	u2
2017-09-12 03:36:57	yahoo.com	u2
2017-09-12 03:37:01	yahoo.com	u2
2017-09-12 03:49:14	google.com	u1
2017-09-12 03:49:47	google.com	u3
2017-09-12 03:50:41	yahoo.com	u4
2017-09-12 03:51:20	google.com	u4
2017-09-12 03:52:55	google.com	u2
2017-09-12 03:54:11	google.com	u1
2017-09-12 03:57:49	google.com	u3
2017-09-12 03:58:02	harvard.edu	u3
2017-09-12 03:58:24	yahoo.com	u4
2017-09-12 04:00:02	harvard.edu	u4
2017-09-12 04:08:35	yahoo.com	u1
2017-09-12 04:11:37	yahoo.com	u1
2017-09-12 04:12:36	harvard.edu	u2
2017-09-12 04:15:33	harvard.edu	u4
2017-09-12 04:26:04	harvard.edu	u1
2017-09-12 04:36:45	yahoo.com	u2
2017-09-12 04:53:18	google.com	u2
2017-09-12 04:53:47	harvard.edu	u1
2017-09-12 05:01:51	google.com	u1
2017-09-12 05:03:25	harvard.edu	u3
2017-09-12 05:07:56	harvard.edu	u2
2017-09-12 05:09:30	google.com	u3
2017-09-12 05:14:12	harvard.edu	u3
2017-09-12 05:23:48	harvard.edu	u4
2017-09-12 05:24:33	google.com	u4
2017-09-12 05:28:31	yahoo.com	u2
2017-09-12 05:30:02	harvard.edu	u1
2017-09-12 05:30:47	google.com	u4
2017-09-12 05:46:15	yahoo.com	u1
2017-09-12 05:51:01	yahoo.com	u4
2017-09-12 05:58:20	harvard.edu	u2
2017-09-12 06:00:54	yahoo.com	u3
2017-09-12 06:08:57	harvard.edu	u2
2017-09-12 06:31:36	google.com	u2
2017-09-12 06:31:55	harvard.edu	u4
2017-09-12 06:43:23	google.com	u3
2017-09-12 06:50:00	yahoo.com	u1
2017-09-12 06:52:39	harvard.edu	u2
2017-09-12 06:55:09	yahoo.com	u2
2017-09-12 07:02:58	yahoo.com	u2
2017-09-12 07:08:40	yahoo.com	u3
2017-09-12 07:09:43	harvard.edu	u3
2017-09-12 07:16:28	harvard.edu	u1
2017-09-12 07:39:52	google.com	u2
2017-09-12 07:43:31	google.com	u4
2017-09-12 07:50:19	harvard.edu	u1
2017-09-12 08:00:54	yahoo.com	u4
2017-09-12 08:19:25	harvard.edu	u1
2017-09-12 08:23:07	google.com	u3
2017-09-12 08:40:59	google.com	u1
2017-09-12 08:45:21	harvard.edu	u4
2017-09-12 08:49:02	google.com	u4
2017-09-12 08:54:17	yahoo.com	u2
2017-09-12 09:01:09	yahoo.com	u3
2017-09-12 09:01:46	google.com	u4
2017-09-12 09:05:19	google.com	u2
2017-09-12 09:07:28	yahoo.com	u4
2017-09-12 09:10:39	google.com	u2
2017-09-12 09:16:52	harvard.edu	u2
2017-09-12 09:23:04	harvard.edu	u4
2017-09-12 09:32:32	google.com	u2
2017-09-12 09:41:58	google.com	u1
2017-09-12 09:46:37	google.com	u3
2017-09-12 09:48:15	yahoo.com	u3
2017-09-12 09:55:36	harvard.edu	u3
2017-09-12 10:07:46	harvard.edu	u4
2017-09-12 10:07:55	google.com	u2
2017-09-12 10:09:12	google.com	u1
2017-09-12 10:16:11	google.com	u4
2017-09-12 10:17:56	yahoo.com	u1
2017-09-12 10:24:13	yahoo.com	u2
2017-09-12 10:27:37	yahoo.com	u1
2017-09-12 10:33:20	yahoo.com	u1
2017-09-12 10:33:53	harvard.edu	u2
2017-09-12 10:39:29	google.com	u4
2017-09-12 10:48:48	yahoo.com	u1
2017-09-12 10:53:22	yahoo.com	u3
2017-09-12 11:00:03	google.com	u1
2017-09-12 11:12:57	harvard.edu	u3
2017-09-12 11:23:06	harvard.edu	u1
2017-09-12 11:25:35	yahoo.com	u4
2017-09-12 11:56:59	harvard.edu	u4
2017-09-12 12:02:02	google.com	u2
2017-09-12 12:03:25	yahoo.com	u1
2017-09-12 12:08:38	yahoo.com	u3
2017-09-12 12:09:46	yahoo.com	u2
2017-09-12 12:16:06	yahoo.com	u1
2017-09-12 12:21:13	harvard.edu	u2
2017-09-12 12:24:53	google.com	u4
2017-09-12 12:32:54	yahoo.com	u2
2017-09-12 12:39:12	yahoo.com	u3
