2017-09-12 00:01:46	google.com	u3
2017-09-12 00:56:56	google.com	u2
2017-09-12 01:04:12	harvard.edu	u1
2017-09-12 01:32:48	yahoo.com	u2
2017-09-12 01:52:46	yahoo.com	u4
2017-09-12 02:05:43	yahoo.com	u4
2017-09-12 02:19:54	harvard.edu	u1
2017-09-12 02:25:53	google.com	u4
2017-09-12 02:39:24	harvard.edu	u1
2017-09-12 02:51:34	yahoo.com	u4
2017-09-12 03:17:13	yahoo.com	u1
2017-09-12 03:19:36	google.com	u2
2017-09-12 03:36:57	yahoo.com	u2
2017-09-12 03:37:01	yahoo.com	u2
2017-09-12 03:49:47	google.com	u3
2017-09-12 03:50:41	yahoo.com	u4
2017-09-12 03:51:20	google.com	u4
2017-09-12 03:52:55	google.com	u2
2017-09-12 03:58:02	harvard.edu	u3
2017-09-12 03:58:24	yahoo.com	u4
2017-09-12 04:00:02	harvard.edu	u4
2017-09-12 04:12:36	harvard.edu	u2
2017-09-12 04:26:04	harvard.edu	u1
2017-09-12 04:53:18	google.com	u2
2017-09-12 05:01:51	google.com	u1
2017-09-12 05:23:48	harvard.edu	u4
2017-09-12 05:51:01	yahoo.com	u4
2017-09-12 06:00:54	yahoo.com	u3
2017-09-12 06:31:36	google.com	u2
2017-09-12 06:50:00	yahoo.com	u1
2017-09-12 07:08:40	yahoo.com	u3
2017-09-12 08:00:54	yahoo.com	u4
2017-09-12 08:19:25	harvard.edu	u1
2017-09-12 08:49:02	google.com	u4
2017-09-12 09:01:46	google.com	u4
2017-09-12 09:16:52	harvard.edu	u2
2017-09-12 09:55:36	harvard.edu	u3
2017-09-12 10:24:13	yahoo.com	u2
2017-09-12 10:33:53	harvard.edu	u2
2017-09-12 10:39:29	google.com	u4
2017-09-12 11:23:06	harvard.edu	u1
2017-09-12 11:25:35	yahoo.com	u4
2017-09-12 12:02:02	google.com	u2
2017-09-12 12:49:53	harvard.edu	u4
2017-09-12 13:19:39	harvard.edu	u3
2017-09-12 14:18:59	google.com	u4
2017-09-12 14:42:52	google.com	u1
2017-09-12 15:06:47	harvard.edu	u2
2017-09-12 15:20:18	yahoo.com	u3
2017-09-12 16:27:31	harvard.edu	u3
2017-09-12 17:50:07	yahoo.com	u3
2017-09-12 18:36:00	yahoo.com	u3
2017-09-12 18:38:36	harvard.edu	u3
2017-09-12 18:53:35	yahoo.com	u4
2017-09-12 18:57:33	google.com	u4
2017-09-12 19:26:08	harvard.edu	u2
2017-09-12 19:58:04	yahoo.com	u1
2017-09-12 20:02:26	yahoo.com	u4
2017-09-12 20:08:43	harvard.edu	u1
2017-09-12 20:37:53	google.com	u3
2017-09-12 21:10:03	yahoo.com	u1
2017-09-12 22:21:01	harvard.edu	u2
2017-09-12 23:36:57	harvard.edu	u3
2017-09-12 23:49:42	google.com	u3
2017-09-12 23:55:40	yahoo.com	u1
