2017-09-12 00:20:05	yahoo.com	u3
2017-09-12 00:27:07	yahoo.com	u1
2017-09-12 00:30:44	yahoo.com	u1
2017-09-12 00:40:12	yahoo.com	u4
2017-09-12 00:47:02	harvard.edu	u4
2017-09-12 02:10:23	harvard.edu	u3
2017-09-12 02:49:56	google.com	u2
2017-09-12 02:51:08	google.com	u3
2017-09-12 03:00:58	harvard.edu	u1
2017-09-12 03:57:49	google.com	u3
2017-09-12 04:53:47	harvard.edu	u1
2017-09-12 05:14:12	harvard.edu	u3
2017-09-12 05:30:02	harvard.edu	u1
2017-09-12 06:31:55	harvard.edu	u4
2017-09-12 06:43:23	google.com	u3
2017-09-12 06:52:39	harvard.edu	u2
2017-09-12 09:23:04	harvard.edu	u4
2017-09-12 09:46:37	google.com	u3
2017-09-12 09:48:15	yahoo.com	u3
2017-09-12 10:07:46	harvard.edu	u4
2017-09-12 10:07:55	google.com	u2
2017-09-12 10:53:22	yahoo.com	u3
2017-09-12 11:56:59	harvard.edu	u4
2017-09-12 12:16:06	yahoo.com	u1
2017-09-12 13:14:00	google.com	u1
2017-09-12 13:15:21	yahoo.com	u1
2017-09-12 15:03:46	yahoo.com	u4
2017-09-12 15:36:58	yahoo.com	u4
2017-09-12 16:17:35	google.com	u2
2017-09-12 16:25:55	google.com	u4
2017-09-12 16:29:49	google.com	u1
2017-09-12 17:24:23	google.com	u1
2017-09-12 18:16:51	harvard.edu	u2
2017-09-12 18:44:27	yahoo.com	u1
2017-09-12 19:10:41	google.com	u1
2017-09-12 19:11:43	harvard.edu	u4
2017-09-12 19:31:42	google.com	u2
2017-09-12 20:06:01	harvard.edu	u1
2017-09-12 20:25:22	google.com	u1
2017-09-12 20:40:10	harvard.edu	u4
2017-09-12 20:41:43	yahoo.com	u2
2017-09-12 20:41:51	yahoo.com	u3
2017-09-12 20:51:32	harvard.edu	u3
2017-09-12 21:37:25	google.com	u1
2017-09-12 22:03:16	google.com	u3
2017-09-12 22:30:37	yahoo.com	u3
2017-09-12 22:54:46	yahoo.com	u4
