2017-09-12 00:10:37	google.com	u1
2017-09-12 00:18:33	yahoo.com	u2
2017-09-12 00:53:17	google.com	u4
2017-09-12 00:55:22	google.com	u4
2017-09-12 01:57:39	google.com	u1
2017-09-12 02:01:02	google.com	u3
2017-09-12 02:12:23	harvard.edu	u3
2017-09-12 02:37:23	yahoo.com	u2
2017-09-12 02:56:06	yahoo.com	u3
2017-09-12 03:07:55	harvard.edu	u3
2017-09-12 03:14:33	yahoo.com	u4
2017-09-12 03:54:11	google.com	u1
2017-09-12 04:08:35	yahoo.com	u1
2017-09-12 04:11:37	yahoo.com	u1
2017-09-12 04:15:33	harvard.edu	u4
2017-09-12 05:09:30	google.com	u3
2017-09-12 05:24:33	google.com	u4
2017-09-12 05:28:31	yahoo.com	u2
2017-09-12 05:46:15	yahoo.com	u1
2017-09-12 06:55:09	yahoo.com	u2
2017-09-12 07:02:58	yahoo.com	u2
2017-09-12 07:16:28	harvard.edu	u1
2017-09-12 07:39:52	google.com	u2
2017-09-12 07:50:19	harvard.edu	u1
2017-09-12 08:23:07	google.com	u3
2017-09-12 08:45:21	harvard.edu	u4
2017-09-12 08:54:17	yahoo.com	u2
2017-09-12 09:01:09	yahoo.com	u3
2017-09-12 09:10:39	google.com	u2
2017-09-12 09:41:58	google.com	u1
2017-09-12 10:17:56	yahoo.com	u1
2017-09-12 10:48:48	yahoo.com	u1
2017-09-12 11:12:57	harvard.edu	u3
2017-09-12 12:08:38	yahoo.com	u3
2017-09-12 12:09:46	yahoo.com	u2
2017-09-12 12:32:54	yahoo.com	u2
2017-09-12 12:40:41	yahoo.com	u2
2017-09-12 12:54:18	harvard.edu	u2
2017-09-12 12:59:36	google.com	u2
2017-09-12 13:12:20	harvard.edu	u4
2017-09-12 13:51:31	yahoo.com	u3
2017-09-12 13:56:31	yahoo.com	u3
2017-09-12 13:59:28	harvard.edu	u3
2017-09-12 14:04:32	harvard.edu	u1
2017-09-12 14:12:10	yahoo.com	u1
2017-09-12 14:48:59	google.com	u3
2017-09-12 15:07:46	harvard.edu	u2
2017-09-12 15:25:23	harvard.edu	u4
2017-09-12 15:47:04	yahoo.com	u3
2017-09-12 16:01:51	yahoo.com	u2
2017-09-12 16:19:11	harvard.edu	u1
2017-09-12 16:25:50	harvard.edu	u4
2017-09-12 17:58:38	google.com	u4
2017-09-12 18:26:48	google.com	u4
2017-09-12 18:45:33	harvard.edu	u3
2017-09-12 18:55:08	harvard.edu	u2
2017-09-12 19:15:01	google.com	u1
2017-09-12 19:33:23	harvard.edu	u1
2017-09-12 19:38:41	yahoo.com	u4
2017-09-12 19:49:16	google.com	u4
2017-09-12 20:23:18	google.com	u2
2017-09-12 20:26:53	google.com	u3
2017-09-12 21:19:04	harvard.edu	u3
2017-09-12 21:26:32	yahoo.com	u4
2017-09-12 22:06:40	yahoo.com	u4
2017-09-12 22:29:37	google.com	u3
2017-09-12 22:37:47	harvard.edu	u4
2017-09-12 23:24:37	google.com	u1
2017-09-12 23:40:55	google.com	u4
